id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1067654,1302043,16000,16000,15975, 60 months,9.91,339.25,B,B1,Indian river county clerk of court,10+ years,OWN,40000,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067654,  Borrower added on 12/27/11 > This loan will be used to pay all revolving credit balances in order two have one monthly payment.<br>,debt_consolidation,Debt consolidation,329xx,FL,9.39,0,Jun-1993,1,,,6,0,13270,28.5,23,f,3861.12,3855.09,16282.75,16257.31,12138.89,4143.86,0,0,0,Dec-2015,339.25,Jan-2016,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067644,1302032,2500,2500,2500, 36 months,7.51,77.78,A,A3,,n/a,OWN,12000,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067644,  Borrower added on 12/13/11 > TO CONSOLIDATE BILLS<br><br> Borrower added on 12/13/11 > TO CONSOLIDATE MY BILLS<br> Borrower added on 12/14/11 > FOR CREDIT CARD PAY OFF <br><br> Borrower added on 12/14/11 > FOR DEBT CONSOLIDATION<br>,debt_consolidation,GET FREE OF DEBT,961xx,CA,16.3,0,Aug-1994,2,,,13,0,4853,42.2,20,f,0,0,1838.88,1838.88,1575.06,253.74,0,10.08,0,Dec-2013,77.78,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1062288,1294350,13500,13500,13500, 36 months,9.91,435.04,B,B1,Feld Entertainment,2 years,MORTGAGE,36000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062288,,credit_card,Bye Bye Credit Cards,200xx,DC,22.93,0,Apr-1980,1,,,13,0,25011,67.2,15,f,0,0,15621.2660575,15621.27,13500,2121.27,0,0,0,Sep-2014,1706.24,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067434,1301822,25000,25000,25000, 36 months,12.42,835.39,B,B4,McGraw- Hill,2 years,RENT,225000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067434,,debt_consolidation,Consolidation loan,085xx,NJ,8.32,1,Jul-2004,0,13,,11,0,30449,34.6,23,f,0,0,30071.7288242,30071.73,25000,5071.73,0,0,0,Jan-2015,842.08,,Dec-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067419,1301804,10000,10000,10000, 36 months,13.49,339.31,C,C1,Samsung Information Systems America,2 years,RENT,45900,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067419,  Borrower added on 12/15/11 > Plan to use funds for new restaurant business.  Currently have a steady job besides business.<br>,small_business,Small Business Loan,951xx,CA,24.97,0,Oct-2004,2,45,,10,0,8936,48.3,12,f,0,0,12174.4823094,12174.48,10000,2174.48,0,0,0,Sep-2014,1669.38,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067601,1301984,2500,2500,2500, 36 months,13.49,84.83,C,C1,Bartell Drugs,4 years,RENT,27200,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067601,"  Borrower added on 12/13/11 > I plan to use funds to consolidate a debt I have built up. I have been employed with a local Seattle Chain for nearly four and a half years. Making my quite employment secure. I have always paid all my debt and bills on time, its actually something I'm quite proud of, but I had great people in my life to teach that to me and I thankful for that. I'm the same way with my income as as well, If I don't money do something I don't do it. Receiving this funding would be extremely rewarding and would be able to this behind me. <br>",debt_consolidation,zipcar,981xx,WA,6.44,0,Jul-2008,0,,,6,0,3473,68.1,6,f,0,0,3050.27600404,3050.28,2500,550.28,0,0,0,Jan-2015,95.98,,Dec-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067579,1301961,7325,7325,7325, 36 months,12.69,245.72,B,B5,Sensus Healthcare,1 year,RENT,42000,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067579,"  Borrower added on 12/13/11 > Loan requested for debt consolidation. Looking to clear debt and start saving more. Currently a college grad, working full-time, and taking the necessary steps towards an optimistic financial future. Please contact me with any questions or concerns. Thanks!<br>",debt_consolidation,Debt Consolidation,330xx,FL,22.57,0,May-1996,3,65,,12,0,7281,65,29,f,0,0,8844.70084212,8844.7,7325,1519.7,0,0,0,Jan-2015,249.25,,Jan-2015,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067563,1301944,4000,4000,4000, 36 months,12.42,133.67,B,B4,walgreens,5 years,RENT,135000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067563,,credit_card,credit card consolidation,103xx,NY,12.12,0,Jan-2004,3,,,11,0,29311,85.7,21,f,0,0,4337.11,4337.11,4000,337.11,0,0,0,Oct-2012,3270.11,,Nov-2015,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067364,1301744,10000,10000,10000, 36 months,13.49,339.31,C,C1,Edgestone Real Estate,5 years,RENT,65000,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067364,,small_business,Small Business Loan,927xx,CA,6.92,1,Dec-1999,2,19,,12,0,14292,69.5,17,f,0,0,9270.84,9270.84,6799.56,2011.75,0,459.53,4.4878,Mar-2014,339.31,,Jul-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067152,1301933,7750,7750,7750, 36 months,17.27,277.36,D,D3,US Bank,< 1 year,RENT,24000,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067152,  Borrower added on 12/13/11 > Using money to payoff title loan to sell a vehicle to then payoff this loan.<br> Borrower added on 12/14/11 > I work at a bank full time and starting school part time in January and am trying to sell one of two vehicles that I own to have extra money for debt consolidation and a new laptop.<br>,debt_consolidation,Payoff Loan,601xx,IL,16.1,0,Sep-2004,1,41,,4,0,2348,67.1,7,f,0,0,6934,6934,4935.39,1986.7,0,11.91,0,Jan-2014,277.36,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1062471,1294536,20000,20000,20000, 60 months,20.89,539.84,F,F1,Independent Imaging,6 years,RENT,70000,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062471,"  Borrower added on 12/13/11 > I need help to pay off my credit cards fast and just have one monthly bill.<br><br>  Borrower added on 12/14/11 > As I mentioned before, I need the loan to consolidate my debt. I was going through a difficult situation and had to rely on credit cards. Now that situation has passed and I would like to pay them all off and stay with one monthly payment. I have a stable job in the medical field.<br>",debt_consolidation,Loan to pay off Credit cards,334xx,FL,16.63,0,Nov-2002,1,,,10,0,10470,79.9,24,f,0,0,5425.96,5425.96,1318.27,3034.08,0,1073.61,10.48,Oct-2012,591.09,,Feb-2013,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1066842,1301036,9600,9600,9600, 36 months,12.42,320.79,B,B4,Express LLC,10+ years,RENT,65000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066842,  Borrower added on 12/13/11 > I am very dependable. Pay all my bills On time!<br><br> Borrower added on 12/13/11 > I've worked for my company for over a decade!<br>,debt_consolidation,GetoutofDebt,117xx,NY,11.65,0,Aug-2002,0,,,6,0,11279,70.9,11,f,0,0,11337.71,11337.71,9600,1737.71,0,0,0,Jan-2014,3643.9,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067126,1301506,21000,21000,21000, 60 months,11.71,464.07,B,B3,Calix,3 years,RENT,60000,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067126,,debt_consolidation,Consolidate me 2011,931xx,CA,6.62,0,Dec-1990,0,,,7,0,10543,79.9,11,f,0,0,3708.24,3708.24,2142.87,1565.37,0,0,0,Aug-2012,464.07,,Aug-2012,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067326,1301703,14000,14000,14000, 36 months,10.65,456.03,B,B2,MetLife,3 years,RENT,30000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067326,"  Borrower added on 12/14/11 > I've been at my current job for 2 years.  I graduated from college in 2009, and and trying to consolidate and pay off the debt I accrued during school and in the beginning of my career.  I am a good borrower because my credit is extremely important to me.  I have never been late on a student loan payment, credit card payment, or any other type of payment.  I always keep at least 6 months of bill payments in cash and also have emergency money invested.  Thanks!<br>",credit_card,Credit Consolidation,063xx,CT,15.52,0,Sep-2006,0,,,7,0,15542,65.6,14,f,0,0,15200.08,15200.08,14000,1200.08,0,0,0,Dec-2012,10643.16,,Dec-2012,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1066789,1300973,13350,13350,13350, 36 months,12.42,446.1,B,B4,Cajon Valley Union School District,10+ years,RENT,43000,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066789,"  Borrower added on 12/15/11 > I would like to take advantage of the much lower interest rate, so I can get these credit card accounts paid off and closed. I am able to meet my obligations, and I appreciate the opportunity to lower my interest rate  as well as working with real investors and getting away from the &quot;banking Industry&quot;.<br>",debt_consolidation,Debt Consolidation Loan,920xx,CA,20.57,0,May-1999,0,,,7,0,11531,95.3,15,f,0,0,16058.3944183,16058.39,13350,2708.39,0,0,0,Jan-2015,449.39,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067324,1301699,15000,15000,15000, 36 months,16.77,533.08,D,D2,Schneider National Inc,10+ years,RENT,42000,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067324,,debt_consolidation,Debt Consolidation Loan,543xx,WI,19.63,0,Aug-2001,2,,,10,0,8238,74.9,38,f,0,0,13373.77,13373.77,8365.66,3923.4,0,1084.71,40.7831000068,Apr-2014,188.69,,Apr-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067102,1301481,15000,15000,15000, 36 months,17.27,536.81,D,D3,Santa Clara County Public Defender,8 years,RENT,75000,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067102,,debt_consolidation,debt consolidation,951xx,CA,16.03,0,Mar-1991,0,48,,10,0,13505,75.9,17,f,0,0,10198.4,10198.4,6944.85,3238.39,0,15.16,5.64,Aug-2013,536.81,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1046969,1277832,11000,11000,10750, 60 months,13.49,253.06,C,C1,Department Of Health,10+ years,MORTGAGE,129000,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046969,  Borrower added on 12/13/11 > I will be paying off the following:<br><br>2 High bank APR loan<br>both are in the 20%<br><br>Also the few extra dollars will allow us to enjoy the Holidays just a little bit better.<br><br>Thank You for your opprotunity<br><br> Borrower added on 12/13/11 > I will be paying of the following:<br><br>2 High bank APR Loans both at about 25%<br><br>The littel extra funds will allow us to have a happier Holidays to end a very challenging year.<br><br>Thank you for you r opprotunities.<br><br> Borrower added on 12/13/11 > I have been employed with my office for the past 12 years<br><br>I plan to pay off the following:<br><br>2 High APR bank loans both at about 25%<br><br>Also the few extra $$ will allow us to have a happier holiday that will end our every challenging year<br> Borrower added on 12/14/11 > I also forgot to mention that I have a very stable job and I have been with the same company in the same line of work for the past twelve years.<br>,debt_consolidation,Breathing Room,927xx,CA,10.94,0,Nov-1997,0,80,,10,0,1735,24.1,31,f,2841.5,2777.27,12119.38,11843.35,8158.5,3960.88,0,0,0,Dec-2015,253.06,Jan-2016,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067084,1301459,35000,35000,35000, 36 months,10.65,1140.07,B,B2,baylor college of medicine,2 years,MORTGAGE,168000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067084,,debt_consolidation,pertsonal loan,775xx,TX,3.17,1,Dec-2002,1,22,,16,0,1099,1.4,22,f,0,0,38059.76,38059.76,35000,3059.76,0,0,0,Oct-2013,272.59,,Sep-2013,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067090,1301465,9000,9000,9000, 36 months,10.65,293.16,B,B2,,9 years,MORTGAGE,74000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067090,,credit_card,Credit Card Refi,570xx,SD,8.89,0,Sep-1998,0,,,7,0,7388,71.7,10,f,0,0,10552.7927996,10552.79,9000,1552.79,0,0,0,Jan-2015,6.65,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1060875,1292842,22475,22475,22425, 60 months,15.27,537.87,C,C4,EDIT,7 years,MORTGAGE,52000,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060875,  Borrower added on 12/13/11 > Pay off all credit cards.  Downpayment on used vehicle.<br>,debt_consolidation,Debt Consolidation,038xx,NH,15.23,0,Sep-1989,1,,,7,0,18554,61.8,23,f,5962.67,5949.34,25796.01,25738.74,16512.33,9283.68,0,0,0,Dec-2015,537.87,Jan-2016,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067265,1301632,16000,16000,16000, 36 months,12.69,536.72,B,B5,Marsh,1 year,RENT,58500,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067265,  Borrower added on 12/13/11 > This money will pay off my higher interest credit cards.  At that point I will be cutting up my cards and living off of a steady income while easily making the payments for this monthly.  This will truly balance my budget.<br>,debt_consolidation,Consolidation,606xx,IL,20.64,0,Sep-1994,0,,,8,0,26224,89.3,10,f,0,0,12295.72,12295.72,9479.47,2778.95,26.8355108716,10.47,1.7799000029,May-2014,528.58,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067287,1301658,13500,13500,13500, 36 months,12.69,452.86,B,B5,AAVMC,5 years,RENT,71000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067287,,debt_consolidation,Debt Consolidation,221xx,VA,11.97,0,Dec-1998,2,,,4,0,6681,77.7,11,f,0,0,16301.5451734,16301.55,13500,2801.55,0,0,0,Jan-2015,456.95,,Dec-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067066,1301436,24000,24000,24000, 36 months,12.69,805.08,B,B5,State of Washington,10+ years,RENT,75000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067066,,debt_consolidation,consolidate,985xx,WA,11.6,0,May-1996,0,,,10,0,21609,84.6,33,f,0,0,28978.6789484,28978.68,24000,4978.68,0,0,0,Jan-2015,819.13,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067283,1301654,12000,12000,12000, 36 months,10.65,390.88,B,B2,PURE FLO WATER COMPANY,5 years,RENT,60000,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067283,"  Borrower added on 12/13/11 > I PLAN TO USE THIS LOAN TO PAY OFF MY HIGH INTEREST CREDIT CARDS. I CURRENTLY PAY APPROXIMATELY $500-$600 PER MONTH IN MINIMUM PAYMENTS. ONCE MY CREDIT CARDS HAVE BEEN PAYED OFF I PLAN TO CLOSE THEM AND KEEP 1 FOR EMERGENCIES. I NEVER WANT TO BE IN DEBT TO HIGH INTEREST CREDIT CARDS AGAIN. I HAVE A GOAL TO BE DEBT FREE IN THE NEXT 3-4 YEARS. IT IS EXTREMELY IMPORTANT FOR ME TO CONTINUE TO KEEP ALL OF MY ACCOUNTS IN GOOD STANDING TO RAISE MY CREDIT SCORE. FOR THE PAST 5 GOING ON 6 YEARS I HAVE BEEN WORKING FOR AN ESTABLISHED, LOCAL WATER COMPANY THAT HAS BEEN SERVING SAN DIEGO COUNTY FOR 53 YEARS.<br>",credit_card,CREDIT CARD PAYOFF,920xx,CA,10.84,0,Jun-2002,1,,,12,0,11849,48.8,18,f,0,0,14070.3986395,14070.4,12000,2070.4,0,0,0,Jan-2015,396.1,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067266,1301634,8400,8400,8150, 60 months,16.77,207.73,D,D2,City of new york,5 years,RENT,87996,Not Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067266,"""My intentions are to purchase a engagement ring, hopefully in time for the holidays. I want to thank, in advance any and all who consider funding. My job is extremely stable, and I have a steady contractually binding income. My risk of layoff and or termination is extremely minuscule. I am also due for a substantial contractually guaranteed pay increase.  I also have a second job with the luxury of being able to do as much or as little as I want, this does not interfere with my primary source of income due to the second job only allowing me to schedule on days that I have off. My monthly expenses will be substantially lower due to my increase in pay. My monthly rent is extremely low.""",major_purchase,Ring,113xx,NY,11.35,0,Sep-2003,0,,,8,0,9551,80.3,13,f,2295.64,2227.76,9940.54,9643.84,6104.36,3836.18,0,0,0,Dec-2015,207.73,Jan-2016,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1066635,1300826,28000,28000,27975, 60 months,17.58,704.64,D,D4,Cisco Systems Inc.,5 years,MORTGAGE,140000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066635,"  Borrower added on 12/13/11 > I will using the money to pay part of my home improvement project specially for the addition of attached room and the patio, the other will be to consolidate Credit Cards and one load with highest interest.  with that I will paying less than today.  Please do not hesitate to ask me any question or evidence that may you need.<br>",home_improvement,"70%Attached room,30%cc-loanconsolidation",275xx,NC,12.07,0,Jul-2006,1,,,13,0,2686,13.4,24,f,0,0,28411.15,28385.78,28000,411.15,0,0,0,Jan-2012,28412.43,,Jan-2012,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067026,1301392,14000,14000,14000, 36 months,6.62,429.86,A,A2,US Air Force,10+ years,RENT,66000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067026,"  Borrower added on 12/14/11 > I currently have three credit cards; I would like to consolidate into one monthly payment.  This way it will be easier to track my debt reduction, save money from interest payments and reduce the stress in my life.  I have been solidly employed with the same organization for over 12 years.  I would like to thank you for your consideration in investing in me.  I have the drive and the motivation to get this burden off my shoulders and with your help that is possible.  Thank you.<br>",debt_consolidation,Pay off debt,236xx,VA,11.15,0,Sep-1999,1,,,7,0,12095,35.4,46,f,0,0,15450.0842184,15450.08,14000,1450.08,0,0,0,Sep-2014,2133.17,,Aug-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067038,1301405,12000,12000,12000, 36 months,14.27,411.71,C,C2,Corning Inc.,8 years,MORTGAGE,70000,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067038,,other,Debt Consolidation Loan,148xx,NY,8.4,0,Aug-2005,1,,,7,0,11546,86.2,12,f,0,0,4241.16,4241.16,2534.26,1163.48,0,543.42,5.32,Oct-2012,411.71,,Feb-2013,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067030,1301397,25000,25000,25000, 36 months,11.71,826.9,B,B3,UPS,10+ years,MORTGAGE,100000,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067030,  Borrower added on 12/14/11 > Secure employment and good credit history<br>,debt_consolidation,Debt Consolidation Loan,028xx,RI,6.88,0,Dec-1986,1,,,8,0,21128,89.1,18,f,0,0,29277.5738374,29277.57,25000,4277.57,0,0,0,Sep-2014,1122.55,,Aug-2014,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1065350,1299445,9000,9000,9000, 36 months,12.69,301.91,B,B5,Gilbert Express,5 years,RENT,50000,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1065350,"  Borrower added on 12/13/11 > All $$$ will be used for debt consolidation, payment will be done monthly .<br><br> Borrower added on 12/13/11 > I am working for this company for more than 5 years.<br><br> Borrower added on 12/13/11 > Paying bills on time.<br>",debt_consolidation,Debt Consolidation Loan,115xx,NY,17.81,0,Dec-2001,1,,,13,0,12752,55.4,21,f,0,0,10867.2099768,10867.21,9000,1867.21,0,0,0,Jan-2015,306.11,,Sep-2015,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1067028,1301395,13250,13250,13250, 36 months,10.65,431.6,B,B2,Talbert House,4 years,RENT,35000,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067028,  Borrower added on 12/13/11 > Getting rid of credit card debt.<br>,debt_consolidation,Debt Consolidation Loan,450xx,OH,24.93,0,Oct-2002,2,,,11,0,13392,58.7,25,f,0,0,15535.9318576,15535.93,13250,2285.93,0,0,0,Jan-2015,437.68,,Jan-2016,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
